filepath,duplicate_group_id,kept_representative,dup_type
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_202.jpg,near_2441,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_70.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_33.jpg,near_2508,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_33.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/484.jpg,near_2508,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_33.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/793.jpeg,near_2539,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/793.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_24.jpg,near_2539,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/793.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_167.jpg,near_2566,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_167.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_128.jpg,near_2566,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_167.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_91.jpg,near_2571,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_91.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/901.jpeg,near_2571,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_91.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/604.jpeg,near_2587,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/604.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_94.jpg,near_2587,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/604.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_93.jpg,near_2613,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_93.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/903.jpeg,near_2613,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_93.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_11.jpg,near_2624,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_11.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/781.jpeg,near_2624,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_11.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_153.jpg,near_2625,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_153.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_67.jpg,near_2625,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_153.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/598.jpeg,near_2629,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/598.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_147.jpg,near_2629,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/598.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/570.jpg,near_2663,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/570.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_119.jpg,near_2663,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/570.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/543.jpeg,near_2675,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/543.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_92.jpg,near_2675,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/543.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/492.jpeg,near_2678,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/492.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_41.jpg,near_2678,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/492.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_283.jpg,near_2746,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_283.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/760.jpeg,near_2746,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_283.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/533.jpeg,near_2768,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/533.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_82.jpg,near_2768,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/533.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/502.jpeg,near_2822,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/502.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_51.jpg,near_2822,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/502.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_297.jpg,near_2838,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_297.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/773.jpeg,near_2838,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_297.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/1-theworldprod.jpg,near_2888,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/1-theworldprod.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/24.according-to-the-unite.jpg,near_2888,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/1-theworldprod.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/550.jpg,near_2894,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/550.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_99.jpg,near_2894,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/550.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/468.jpeg,near_2923,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/468.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_17.jpg,near_2923,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/468.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_14.jpg,near_2971,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_14.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/12.jpeg,near_2971,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_14.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_47.jpg,near_3121,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_47.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/26.jpeg,near_3121,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_47.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/553.jpg,near_3132,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/553.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_102.jpg,near_3132,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/553.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/521.jpeg,near_3171,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/521.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_70.jpg,near_3171,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/521.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_292.jpg,near_3191,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_292.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_166.jpg,near_3191,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_292.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/586.jpeg,near_3230,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/586.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_135.jpg,near_3230,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/586.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/8.jpeg,near_3232,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/8.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_108.jpg,near_3232,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/8.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/581.jpeg,near_3253,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/581.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_130.jpg,near_3253,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/581.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_32.jpg,near_3279,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_32.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/483.jpg,near_3279,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_32.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_173.jpg,near_3311,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_173.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_194.jpg,near_3311,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_173.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_1.jpg,near_3315,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_1.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/452.jpeg,near_3315,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_1.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_40.jpg,near_3374,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_40.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/491.jpeg,near_3374,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_40.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_100.jpg,near_3406,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_100.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/551.jpg,near_3406,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_100.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/463.jpeg,near_3500,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/463.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_12.jpg,near_3500,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/463.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_7.jpg,near_3534,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_7.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/458.jpeg,near_3534,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_7.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/784.jpeg,near_3569,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/784.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_14.jpg,near_3569,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/784.jpeg,near_duplicate
