filepath,label,width,height,format,mode,aspect_ratio,corrupt,file_hash,phash,siglip_community,siglip_subcommunity
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/18.s-l1200.jpg,Electronic,900,1200,JPEG,RGB,0.75,False,c6969725925bba71455a6c7ce673d7e4,857e34363f363131,0,30
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_225.jpg,Electronic,150,150,JPEG,RGB,1.0,False,4aa0157afe5e83093c41f4823cb45a33,e2971d4c2c763369,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_212.jpg,Electronic,150,150,JPEG,RGB,1.0,False,3d42ce54aa2cc36f98bd7448ac077b8c,fa32c18295c99f8d,9,17
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/7.maxresdefault.jpg,Electronic,1280,720,JPEG,RGB,1.7777777777777777,False,d48c6cf97ce5a9767c398d5bd9fb06d0,decbaa986323e225,0,58
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_277.jpg,Electronic,150,150,JPEG,RGB,1.0,False,260909d050d4db74d9b0e8ae55cf2c1a,fbc68485989ae52b,3,27
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_166.jpg,Electronic,150,150,JPEG,RGB,1.0,False,afac63ed59fd2523d9405666e10b2a41,956a6a95926a659d,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/10.electronic-waste-ready-to-recycle-isolated-on-white-background-pile-of-mixed-electronic-waste-old-broken-computer-parts-laptops-cell-phones-2K377WN.jpg,Electronic,866,1390,JPEG,RGB,0.6230215827338129,False,1686695e5803c18c4d6fc660a86e099c,ac84c1cb1e9d3f92,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_87.jpg,Electronic,150,150,JPEG,RGB,1.0,False,d52db748cbe0ecc609835b5591d3bfed,b0dfce24da637482,1,16
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/811.jpeg,Electronic,1152,864,JPEG,RGB,1.3333333333333333,False,070ce4875399b93b4ad5abc8381a3819,a008952ae66bf76e,5,29
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_62.jpg,Electronic,150,150,JPEG,RGB,1.0,False,7dd99fdc2dc508f77660b1969d45f214,e90e962b8ab2b8b3,12,38
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_183.jpg,Electronic,150,150,JPEG,RGB,1.0,False,ee1f20ee489902c120325ee3b307831b,83aaceb5aa952a8e,4,15
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_159.jpg,Electronic,150,150,JPEG,RGB,1.0,False,450682b41af1b98da3c5a9785fefb7d6,9dc56832749c639e,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_180.jpg,Electronic,150,150,JPEG,RGB,1.0,False,2a0cd6823845295171b8545169d12de2,d72090578d17f359,7,18
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_159.jpg,Electronic,150,150,JPEG,RGB,1.0,False,883e73cc1c4b5d7f6a90083a83b0707e,ebaab6bac0aac8a8,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/IMG_20200329_201042.jpg,Electronic,4000,3000,JPEG,RGB,1.3333333333333333,False,9332964a56c6984bf0bb23ca24e01887,f23c97c343c29965,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_109.jpg,Electronic,150,150,JPEG,RGB,1.0,False,408fb6f79c914783535f22bccfc3be72,daa5d29aa1ba512e,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/24.top-view-shot-of-electronic-components-resistors-semiconductors-wires-in-a-junkyard-2D0NGHN.jpg,Electronic,1300,956,JPEG,RGB,1.3598326359832635,False,7bbc63a57135f76a5b10322589b86b27,dcd272d84c942be3,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/broken-tv-5.jpg,Electronic,2048,1443,JPEG,RGB,1.4192654192654193,False,bfbe9d54ce25c39882465c18906f5eb7,9a93b96666738272,0,39
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_93.jpg,Electronic,150,150,JPEG,RGB,1.0,False,b8a7dfec1f091ba34b1f4155051fafa7,adec7887c3d2821b,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_143.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a9dfd3f8e29ad206b680a556c140e6ed,b5c88d8b5ab1a9d8,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_164.jpg,Electronic,150,150,JPEG,RGB,1.0,False,b6e15e1b38791c54bdba6f31ec752e94,9e86613930e6c7ce,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_138.jpg,Electronic,150,150,JPEG,RGB,1.0,False,18a408ac840d7ecacafdf6717b6f4437,aac3c0ca7c2dc771,8,20
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/19.collection-of-discarded-circuit-boards-and-computer-components-2YXJ687.jpg,Electronic,1300,956,JPEG,RGB,1.3598326359832635,False,e1a13d72fa9c81ce4bffaddf50e0312d,b8a5279d483a98d7,0,34
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/187.jpeg,Electronic,780,1040,JPEG,RGB,0.75,False,ea08babccc4ca51c7f81fcbb0c95b50d,eabe8581a88c97ae,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/306.jpg,Electronic,4608,2176,JPEG,RGB,2.1176470588235294,False,b8477157c8394accbce73d7f08fc60dc,c93cd798c9c71926,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_87.jpg,Electronic,150,150,JPEG,RGB,1.0,False,80b5a837e129f60ba0d0435da24a99db,be63c0b78d19961c,2,5
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/IMG-20200328-WA0029.jpg,Electronic,1280,960,JPEG,RGB,1.3333333333333333,False,e4d14165b72838d1c997e9fe81be4c78,f870039791476ef8,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_48.jpg,Electronic,150,150,JPEG,RGB,1.0,False,802f88b3ca07819f0143147de9375ded,b099c3498c0fdeec,13,19
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_126.jpg,Electronic,150,150,JPEG,RGB,1.0,False,e8b5bb6bde31a11d96e4d0866df630e3,95c6701f1e7f2138,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_208.jpg,Electronic,150,150,JPEG,RGB,1.0,False,1c8005aab1c1866ac9b2b53d837eaa49,ffa5c04454bb3f80,7,23
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_144.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a2c2f6d2117f751902a43a51f18458d0,877ad03d81bf80f4,6,42
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_147.jpg,Electronic,150,150,JPEG,RGB,1.0,False,bade5cba32935e80c70d2a83b95c5067,fd861a95d588687a,3,27
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Copy of IMG_20200328_140124.jpg,Electronic,4608,3456,JPEG,RGB,1.3333333333333333,False,6ec6370ed47c26a285fb666515184362,e3651e1d9ee35288,1,55
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_23.jpg,Electronic,150,150,JPEG,RGB,1.0,False,6e358be736685ea8700a6bd9d28d983a,fa85857a7a85a932,9,21
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_23.jpg,Electronic,150,150,JPEG,RGB,1.0,False,7287d413d0878e19a612aa17ea397861,ea618d97b03992b6,3,27
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_132.jpg,Electronic,150,150,JPEG,RGB,1.0,False,9e5d378d07dd544a07c08a561337d133,ebe1c085ac97bb14,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_100.jpg,Electronic,150,150,JPEG,RGB,1.0,False,2d12af0eb093137aae66daf6dccde8a5,e49bd62419e8669b,13,19
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_260.jpg,Electronic,150,150,JPEG,RGB,1.0,False,130db7aa3a05d709cc785eb186dafedd,fe0181ea2e05faea,2,32
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_282.jpg,Electronic,150,150,JPEG,RGB,1.0,False,ef956f7750d36f3789a5f8d4c4bc7725,add288f685d4c6c3,1,16
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/IMG_20200329_142656.jpg,Electronic,4608,3456,JPEG,RGB,1.3333333333333333,False,21feefbf15ad49f539201d9e4e8ce880,bd7a80f5c899c09e,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_238.jpg,Electronic,150,150,JPEG,RGB,1.0,False,7f5ab010a13dc238063da90bccd1e602,e96c97a7d89830ca,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_7.jpg,Electronic,150,150,JPEG,RGB,1.0,False,5c90801974673caff9433444ac474ce7,c90ddac7333914ce,2,40
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_201.jpg,Electronic,150,150,JPEG,RGB,1.0,False,86bba72718e87c8fcba5444c607c6bdb,d0dacb7d4f252c30,1,51
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_78.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a492eaac0eefdd4d9702fb1ec5100db8,ad3e9261c1c38dce,5,26
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/16.discarded-computer-parts-electronic-waste-detail-pile-used-obsolete-laptop-pc-components-memories-fans-circuit-boards-156911968.jpg,Electronic,800,496,JPEG,RGB,1.6129032258064515,False,f8a0347f0923d3281117c00f7612c22c,8fb4b4f50dc60a66,0,34
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_154.jpg,Electronic,150,150,JPEG,RGB,1.0,False,8f7328d9319b235d93ae04cbb737bc6f,fad0812f2f2d6ad0,2,32
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/18.tanda-tanda-vga-laptop-rusak-845x442.jpg,Electronic,845,442,JPEG,RGB,1.911764705882353,False,75a4193d7fba57809d54686b7a3001f3,8f7fba5ac25a08a4,0,54
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_15.jpg,Electronic,150,150,JPEG,RGB,1.0,False,528f0dee23f776e37c097cebb072b34f,f0c7cb6a6924ad34,1,16
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_181.jpg,Electronic,150,150,JPEG,RGB,1.0,False,23f73369b0f90e34ccdc4df7693d03db,c2931d8fa5096adb,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_42.jpg,Electronic,150,150,JPEG,RGB,1.0,False,55d6a4d90c9730fd6a9f8d27960c3549,a5a4a4c7c35b1abc,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_13.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a3bafb13e090ca3c59c04a92904b0c26,fa87c57cd6700c83,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_165.jpg,Electronic,150,150,JPEG,RGB,1.0,False,bcc3dc34556d5ab4313b6dae6dfcf0ef,d42b0bfd3770c8e0,2,25
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Copy of IMG_20200328_135230.jpg,Electronic,3456,4608,JPEG,RGB,0.75,False,a835a9fabdbe79aefa8ee1d04149cd73,b442c32fc33d563c,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_220.jpg,Electronic,150,150,JPEG,RGB,1.0,False,5d929eaced5db949f35f56a16121f141,ae95d17a7e042ad1,9,50
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/57638075-direct-view-of-old-broken-laptop-isolated-on-white-background.jpg,Electronic,1300,1078,JPEG,RGB,1.2059369202226344,False,1870523d5091b59dba6257e3f145ced9,fa8596da816ba4d4,0,43
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/307.jpg,Electronic,4608,2176,JPEG,RGB,2.1176470588235294,False,7c9b1880c55cd1b6712e661ffbe3352d,81c1d86d99719ece,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/83.pile-mixed-ewaste-recycling-facility-concept-recycling-facility-ewaste-environmental-impact-electronic-waste-management-recycling-initiatives_864588-267121.jpg,Electronic,626,313,JPEG,RGB,2.0,False,bc7dfdc185858456237a4ebfee70bd35,fac5c4f185788a33,0,34
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_79.jpg,Electronic,150,150,JPEG,RGB,1.0,False,da57a27644f9f68c799d04252ae8be06,8b1970195eea79b4,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/20.steptodown.com801613.jpg,Electronic,1224,816,JPEG,RGB,1.5,False,3567cb5cb6ee378e668d42b66c2a6bc3,d891e686e339d03b,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_134.jpg,Electronic,150,150,JPEG,RGB,1.0,False,27d85030b8da52be22e584f8d84b3d99,b65b49248e33799c,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_187.jpg,Electronic,150,150,JPEG,RGB,1.0,False,69bc593f852b63b0fc8f19687d6d9b47,bf9fd46ac03568c0,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_254.jpg,Electronic,150,150,JPEG,RGB,1.0,False,ad0b3e11d116a30c691447ff65ea23c6,eac42e2eac2fc0e5,3,33
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/IMG_20201101_130106.jpg,Electronic,4000,3000,JPEG,RGB,1.3333333333333333,False,9d21461196227f0cbdeb70589388ae74,9318665fe20ce59b,11,47
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_92.jpg,Electronic,150,150,JPEG,RGB,1.0,False,c91f8d26f68c9c31d0e40e3b83bca56e,e95a9497c29c9369,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/8.hq720.jpg,Electronic,1280,720,JPEG,RGB,1.7777777777777777,False,cb81dc8614c721e6ddbc8222fc98b4cc,c1f2d2a3335bc42b,0,30
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_148.jpg,Electronic,150,150,JPEG,RGB,1.0,False,80ce9b955065df4b69f3af9be2c51728,e89897d6e763600d,3,27
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_1.jpg,Electronic,150,150,JPEG,RGB,1.0,False,0e65fcedb96aa85b90965f18c06a7693,bf41c23ed9672630,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/IMG-20200329-WA0069.jpg,Electronic,1280,720,JPEG,RGB,1.7777777777777777,False,b7e2298c8dd4ccbf43b6513a686ac8e6,b9a19e52c994da8d,11,47
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_78.jpg,Electronic,150,150,JPEG,RGB,1.0,False,e762aa3ec8b5c25bc1912af0ba980566,acc696868696d67a,3,28
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/5.huge-pile-electronic-waste-showing-discarded-smartphone-tablet-circuit-board-environmental-pollution-sustainable-403725896.jpg,Electronic,800,437,JPEG,RGB,1.8306636155606408,False,28d3954adcfadc7ae861987c49983c1f,965b63bcb5228c33,0,14
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_47.jpg,Electronic,150,150,JPEG,RGB,1.0,False,009df5c366843ab22bd42738be0c1ad4,b647730ccc98cd99,9,17
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_270.jpg,Electronic,150,150,JPEG,RGB,1.0,False,7596c202072f8888a6b49ab93a8c187e,83876e19d9f2b44c,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_60.jpg,Electronic,150,150,JPEG,RGB,1.0,False,4ffe746d450e7a5ba9f2a72fbbc0214d,919937c8460f7bb1,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_86.jpg,Electronic,150,150,JPEG,RGB,1.0,False,05fa048b95a54aa25a58a65a64180cf4,eec09b349396d836,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/66.E-Waste-An-Issue-of-Serious-Concern-@aura-emagazine.jpg,Electronic,1000,600,JPEG,RGB,1.6666666666666667,False,f9aa08d3a0aa7d0e69c095235168084e,b5aae194964b1d6a,0,22
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_124.jpg,Electronic,150,150,JPEG,RGB,1.0,False,5cab8d6667bba802ca68c23d3108fc2f,e8cd9732489137ce,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_280.jpg,Electronic,150,150,JPEG,RGB,1.0,False,c3c12cb5ede057c579094469fe319910,e84e867b99648793,3,27
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_252.jpg,Electronic,150,150,JPEG,RGB,1.0,False,b201de16dc2b33ffedf0acf718cf8d29,f8a00f6601675f6e,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_258.jpg,Electronic,150,150,JPEG,RGB,1.0,False,6a63e97cc948b450a47088fac4f0abcc,aa8fc198d8b83c3b,2,13
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/508.jpeg,Electronic,780,1040,JPEG,RGB,0.75,False,cd6b3b1926cbd99e58a08a85eb8653c1,bfc9413665374919,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_30.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a531e0a1f21b8837d32cf4cc111de12d,be4a91b5c1b4274e,2,5
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_182.jpg,Electronic,150,150,JPEG,RGB,1.0,False,33820e0f0a04a9483ee5a87c82559d9a,e36694947a52656d,3,8
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_40.jpg,Electronic,150,150,JPEG,RGB,1.0,False,39963fe5b997308614684453cde8a08e,eb3e85c1924f720d,12,38
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_126.jpg,Electronic,150,150,JPEG,RGB,1.0,False,07df0c8ad13574e6868d5a7db73151b5,c79437684847bcb9,2,5
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_84.jpg,Electronic,150,150,JPEG,RGB,1.0,False,cb4bad1149f15c822658e58fc8ed1ce0,9bd175ca54399263,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_242.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a5488eaab5ddb9c42398d34f2d06e2e8,8ebc2b4a95d0dc0f,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/8.globalewaste.jpg,Electronic,1200,801,JPEG,RGB,1.4981273408239701,False,bdcd97dc98187254ce15fa8703a0ee10,8ae2f7a5961ed818,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_268.jpg,Electronic,150,150,JPEG,RGB,1.0,False,be97975bf6e176409398c9b5df9133fd,b2e54b07e906ad5a,3,33
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/73.1675927917-359-msi-taetlum1.jpg,Electronic,640,440,JPEG,RGB,1.4545454545454546,False,b431ae55749ea9b29c9249645d800268,82d574287dde3a68,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_281.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a6c802986669f04c106225605ba45181,fdd28305b44bd2cc,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_101.jpg,Electronic,150,150,JPEG,RGB,1.0,False,8eaa90bc3a733ac4c9a21d7baac03518,bfc9c03694363fc0,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_119.jpg,Electronic,150,150,JPEG,RGB,1.0,False,19b71d9c6b6be3d9725dba08afc439fc,878b68d86b6a6555,2,13
